"SPECIES_CODE","KINGDOM_TAXON","SUBKINGDOM_TAXON","PHYLUM_TAXON","SUBPHYLUM_TAXON","SUPERCLASS_TAXON","CLASS_TAXON","SUBCLASS_TAXON","INFRACLASS_TAXON","DIVISION_TAXON","SUBDIVISION_TAXON","SUPERORDER_TAXON","ORDER_TAXON","SUBORDER_TAXON","INFRAORDER_TAXON","SUPERFAMILY_TAXON","FAMILY_TAXON","SUBFAMILY_TAXON","TRIBE_TAXON","SUBTRIBE_TAXON","GENUS_TAXON","SUBGENUS_TAXON","SECTION_TAXON","SUBSECTION_TAXON","SPECIES_TAXON","SUBSPECIES_TAXON","REPORT_NAME_SCIENTIFIC"
71728,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Colus","","","","tahwitanus","","Colus tahwitanus"
71730,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Colus","","","","aphelus","","Colus aphelus"
71731,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Colus","","","","halli","","Colus halli"
71732,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Colus","","","","datuzenbergii","","Colus datuzenbergii"
71733,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Colus","","","","bristolensis","","Colus bristolensis"
71734,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Colus","","","","trophius","","Colus trophius"
71739,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","attenuatus","","Volutopsius attenuatus"
71740,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Japelion","","","","aleutica","","Japelion aleutica"
71741,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Japelion","","","","","","Japelion sp."
71742,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Japelion","","","","sp. A","","Japelion sp. A"
71743,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Japelion","","","","sp. B","","Japelion sp. B"
71745,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","sp. D (Clark & McLean)","","Volutopsius sp. D (Clark & McLean)"
71746,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","sp. C (Clark & McLean)","","Volutopsius sp. C (Clark & McLean)"
71747,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Pyrulofusus","","","","","","Pyrulofusus sp."
71748,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Habevolutopsius","","","","hirasei","","Habevolutopsius hirasei"
71749,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Pyrulofusus","","","","dexius","","Pyrulofusus dexius"
71750,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","","","Volutopsius sp."
71751,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","","","Volutopsius sp."
71752,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Pyrulofusus","","","","","","Pyrulofusus sp."
71753,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Pyrulofusus","","","","deformis","","Pyrulofusus deformis"
71754,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Pyrulofusus","","","","deformis","","Pyrulofusus deformis"
71755,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Pyrulofusus","","","","harpa","","Pyrulofusus harpa"
71756,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","fragilis","","Volutopsius fragilis"
71757,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","regularis","","Volutopsius regularis"
71758,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","fragilis","","Volutopsius fragilis"
71759,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","filosus","","Volutopsius filosus"
71760,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","castanea","","Volutopsius castanea"
71761,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Pyrulofusus","","","","melonis","","Pyrulofusus melonis"
71762,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","simplex","","Volutopsius simplex"
71763,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","stefanssoni","","Volutopsius stefanssoni"
71764,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","middendorffii","","Volutopsius middendorffii"
71765,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","trophonius","","Volutopsius trophonius"
71766,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","pallidus","","Volutopsius pallidus"
71767,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","sp. A (McLean & Clark)","","Volutopsius sp. A (McLean & Clark)"
71768,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutopsius","","","","sp. B (McLean & Clark)","","Volutopsius sp. B (McLean & Clark)"
71769,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","","","Beringius sp."
71770,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","kennicottii","","Beringius kennicottii"
71771,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","frielei","","Beringius frielei"
71772,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","beringii","","Beringius beringii"
71773,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","aleuticus","","Beringius aleuticus"
71774,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","stimpsoni","","Beringius stimpsoni"
71775,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","crebricostatus","","Beringius crebricostatus"
71776,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","undatus","","Beringius undatus"
71777,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","","","Beringius sp."
71778,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","sp. A (McLean and Clark)","","Beringius sp. A (McLean and Clark)"
71779,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","sp. B (McLean and Clark)","","Beringius sp. B (McLean and Clark)"
71780,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","eyerdami","","Beringius eyerdami"
71781,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","incisus","","Beringius incisus"
71782,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","sp. C (McLean and Clark)","","Beringius sp. C (McLean and Clark)"
71783,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","sp. D (McLean and Clark)","","Beringius sp. D (McLean and Clark)"
71784,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","sp. E (McLean and Clark)","","Beringius sp. E (McLean and Clark)"
71785,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","sp. F (McLean and Clark)","","Beringius sp. F (McLean and Clark)"
71786,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","sp. G (McLean and Clark)","","Beringius sp. G (McLean and Clark)"
71787,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","rotundus","","Beringius rotundus"
71788,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","sp. H (McLean and Clark)","","Beringius sp. H (McLean and Clark)"
71789,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","sp. I (McLean and Clark)","","Beringius sp. I (McLean and Clark)"
71790,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Neoberingius","","","","","","Neoberingius sp."
71792,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","sp. J (McLean and Clark)","","Beringius sp. J (McLean and Clark)"
71793,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Beringius","","","","sp. K (McLean and Clark)","","Beringius sp. K (McLean and Clark)"
71795,"Animalia","","Mollusca","","","Gastropoda","","","","","","Neotaenioglossa","","","","Naticidae","","","","Calinaticina","","","","oldroyi","","Calinaticina oldroyi"
71798,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Volutharpa","","","","ampullacea","","Volutharpa ampullacea"
71800,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Neptunea","","","","","","Neptunea sp."
71801,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Neptunea","","","","ventricosa","","Neptunea ventricosa"
71802,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Neptunea","","","","phoenicia","","Neptunea phoenicia"
71803,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Neptunea","","","","meridionalis","","Neptunea meridionalis"
71810,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Neptunea","","","","amianta","","Neptunea amianta"
71811,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Neptunea","","","","smirnia","","Neptunea smirnia"
71820,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Neptunea","","","","pribiloffensis","","Neptunea pribiloffensis"
71822,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Neptunea","","","","tabulata","","Neptunea tabulata"
70119,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Ischnochitonina","","","Mopaliidae","","","","Placiphorella","","","","","","Placiphorella sp."
70122,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Ischnochitonina","","","Mopaliidae","","","","Placiphorella","","","","pacifica","","Placiphorella pacifica"
70123,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Ischnochitonina","","","Mopaliidae","","","","Placiphorella","","","","rufa","","Placiphorella rufa"
70124,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Lepidopleurina","","","Leptochitonidae","","","","Leptochiton","","","","","","Leptochiton sp."
70125,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Lepidopleurina","","","Leptochitonidae","","","","Leptochiton","","","","alveolus","","Leptochiton alveolus"
70126,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Ischnochitonina","","","Mopaliidae","","","","Mopalia","","","","swanii","","Mopalia swanii"
70127,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Lepidopleurina","","","Leptochitonidae","","","","Leptochiton","","","","belknapi","","Leptochiton belknapi"
70128,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Lepidopleurina","","","Leptochitonidae","","","","Leptochiton","","","","mesogonus","","Leptochiton mesogonus"
70134,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Ischnochitonina","","","Ischnochitonidae","","","","Tonicella","","","","","","Tonicella sp."
70135,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Ischnochitonina","","","Ischnochitonidae","","","","Tonicella","","","","insignis","","Tonicella insignis"
70140,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Ischnochitonina","","","Mopaliidae","","","","Mopalia","","","","egretta","","Mopalia egretta"
70150,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Ischnochitonina","","","Ischnochitonidae","","","","Stenosemus","","","","albus","","Stenosemus albus"
70151,"Animalia","","Mollusca","","","Polyplacophora","","","","","","Neoloricata","Ischnochitonina","","","Ischnochitonidae","","","","Stenosemus","","","","sharpii","","Stenosemus sharpii"
70871,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Neptunea","","","","gyroscopoides","","Neptunea gyroscopoides"
71001,"Animalia","","Mollusca","","","Gastropoda","","","","","","","","","","","","","","","","","","","","Gastropoda unid."
71002,"Animalia","","Mollusca","","","Gastropoda","Prosobranchia","","","","","Neogastropoda","","","","Buccinidae","","","","Buccinum","","","","","","Buccinum sp."
71003,"Animalia","","Mollusca","","","Gastropoda","","","","","","Neotaenioglossa","","","","Ranellidae","","","","Fusitriton","","","","oregonensis","","Fusitriton oregonensis"
